Location,Year,Fuel_Type,Transmission,Owner_Type,Consumation,Seats,Price,Brand,Model,car_age,km/age,KM_bin_encoded,Engine-bins,Power_bins,Power_to_Engine_Ratio,Mileage_per_Year,Mileage_Efficiency,Depreciation_Factor,Value_Retention,Performance_Index,Economy_Index
Mumbai,2014,Diesel,Manual,First,24.2,7,5.75,Honda,Mobilio V i DTEC,12,4750.0,1,2,1,0.06582109474911808,4384.615384615385,1.5928704929286577,6.84,0.20689655172413793,147.7028,9.687750200160126
Hyderabad,2010,Diesel,Manual,First,21.1,5,3.4,Maruti,Ritz VDi,16,4993.375,1,1,0,0.059214743542295875,4699.64705882353,1.2494310887424431,12.78304,0.1977897001013672,92.22720000000001,9.386120996441282
Coimbatore,2011,Petrol,Manual,Second,16.47,5,4.89,Volkswagen,Polo Petrol Highline 1.2L,15,2983.2,0,1,0,0.061686143521130096,2796.75,1.0159707837930125,6.7122,0.3278831861502142,88.53220000000002,7.4931756141947226
Mumbai,2013,Petrol,Manual,First,13.24,5,4.95,Nissan,Terrano XL,13,2384.6153846153848,0,2,1,0.06414267830779556,2214.285714285714,0.8492490607952132,4.03,0.40625,163.795,5.096227867590454
Coimbatore,2013,Petrol,Automatic,Second,16.98,5,3.49,Maruti,A-Star AT Vxi Aktiv,13,4660.538461538462,1,0,0,0.06623246486349452,4327.642857142857,1.1246272533821369,7.87631,0.21108350788315716,65.96779999999998,8.498498498498499
Pune,2011,Diesel,Manual,First,23.59,5,3.85,Toyota,Etios Liva GD,15,2133.333333333333,0,1,1,0.08304757598967921,2000.0,1.959092317596533,4.8,0.45454545454545453,154.50968305177113,9.978849407783418
Pune,2014,Petrol,Manual,First,17.0,5,6.35,Honda,City 1.5 S MT,12,3647.6666666666665,0,2,1,0.07882431524460633,3367.076923076923,1.3400133591583077,5.25264,0.2680246582685607,176.646,6.8081698037645175
Coimbatore,2017,Petrol,Automatic,First,18.9,5,7.08,Hyundai,Grand i10 AT Asta,9,2619.555555555556,0,1,1,0.06850459476315406,2357.6,1.2947368410236115,2.12184,0.3662109375,98.154,8.602639963586709
Hyderabad,2017,Diesel,Automatic,First,13.6,5,38.0,Jaguar,XE 2.0L Diesel Prestige,9,444.44444444444446,0,3,3,0.08854427209177375,400.0,1.204202100448123,0.36,1.8,353.823,4.534844948316105
Kolkata,2012,Diesel,Manual,First,12.05,8,6.25,Mahindra,Scorpio VLX,14,4428.571428571428,1,3,1,0.05507113352222527,4133.333333333333,0.6636071589428145,8.68,0.2222222222222222,261.48,3.7905001572821644
Mumbai,2011,Petrol,Automatic,First,11.74,5,10.15,Mercedes-Benz,New C-Class C 200 Kompressor Elegance AT,15,2400.0,0,2,3,0.10356347432986443,2250.0,1.2158351886326084,5.4,0.40540540540540543,334.056,4.198855507868384
Delhi,2014,Petrol,Automatic,First,13.7,5,10.75,Skoda,Superb Elegance 1.8 TSI AT,12,6666.666666666667,1,2,2,0.08773637369981291,6153.846153846154,1.2019883196874368,9.6,0.14814814814814814,283.6345,4.896354538956397
Pune,2012,Diesel,Automatic,First,18.1,4,4.65,Chevrolet,Cruze LTZ AT,14,9786.285714285714,2,3,2,0.07428427921934491,9133.866666666667,1.344545453870143,19.18112,0.1014433945858211,294.4689,6.051487796723504
Delhi,2010,Diesel,Manual,First,12.05,8,4.75,Mahindra,Scorpio VLX,16,3812.5625,1,3,1,0.05507113352222527,3588.294117647059,0.6636071589428145,9.76016,0.2580603538652603,261.48,3.7905001572821644
Coimbatore,2015,Petrol,Manual,First,17.1,5,7.78,Hyundai,Verna 1.6 SX VTVT (O),11,4744.636363636364,1,2,1,0.07624135758878607,4349.25,1.3037272147682417,5.74101,0.2068019025775037,192.98829999999998,6.5997684291779235
Hyderabad,2016,Diesel,Manual,First,23.0,5,6.75,Hyundai,i20 1.4 Asta CRDi with AVN,10,7707.6,1,1,1,0.06446991399393272,7006.909090909091,1.4828080218604527,7.7076,0.1280803319842205,125.64,9.599332220367279
Hyderabad,2008,Petrol,Automatic,First,16.4,5,2.99,Honda,City ZX CVT,18,3111.1111111111118,1,2,0,0.052104208382027915,2947.3684210526317,0.8545090174652576,10.08,0.3157894736842105,116.766,6.567881457749299
Kolkata,2013,Petrol,Manual,First,20.36,5,2.35,Hyundai,i10 Magna,13,1615.3846153846157,0,1,0,0.06591478691235189,1500.0,1.3420250615354843,2.73,0.5909090909090909,94.44330000000001,9.267182521620391
Delhi,2013,Diesel,Manual,First,25.8,5,3.65,Honda,Amaze S i-Dtech,13,6879.153846153846,1,2,1,0.06582109474911808,6387.785714285715,1.6981842445272468,11.62577,0.1437591922945073,147.7028,10.32826261008807
Delhi,2012,Petrol,Manual,Second,22.5,5,2.74,Maruti,Wagon R LXI,14,3259.3571428571427,0,0,0,0.06717434863008583,3042.0666666666666,1.511422844176931,6.38834,0.3002294610881173,66.90592000000001,11.261261261261263
Jaipur,2013,Petrol,Manual,First,19.4,5,3.5,Honda,Brio S MT,13,4150.692307692308,1,1,1,0.0724540900897712,3854.214285714286,1.4056093477415612,7.01467,0.23653996615658945,103.98639999999999,8.826205641492265
Kochi,2014,Petrol,Manual,First,17.0,5,4.76,Hyundai,i20 1.2 Sportz Option,12,4650.333333333333,1,1,0,0.06683375098844298,4292.615384615385,1.1361737668035305,6.69648,0.21125272868107878,95.76,7.737824305871643
Kochi,2016,Petrol,Manual,First,15.04,5,6.2,Volkswagen,Vento 2013-2015 1.6 Comfortline,10,2589.9,0,2,1,0.06458072586697075,2354.4545454545455,0.9712941170392401,2.5899,0.37176103200862487,164.9136,5.789068514241724
Pune,2008,Diesel,Manual,Second,18.7,5,2.35,Skoda,Octavia Rider 1.9 TDI MT,18,4555.555555555556,1,3,0,0.03481012656391871,4315.789473684211,0.6509493667452798,14.76,0.21686746987951808,125.136,6.457182320441989
Mumbai,2014,Diesel,Automatic,First,13.0,5,24.5,Mercedes-Benz,E-Class 2015-2017 E250 CDI Avantgarde,12,4333.333333333333,1,3,3,0.09519365371199551,4000.0,1.2375174982559416,6.24,0.22641509433962265,437.172,4.136175628380529
Pune,2013,Petrol,Manual,First,13.24,5,6.0,Renault,Duster Petrol RxL,13,1538.4615384615386,0,2,1,0.06418648306371308,1428.5714285714287,0.8498290357635612,2.6,0.6190476190476191,163.90686,5.096227867590454
Hyderabad,2017,Petrol,Manual,First,21.1,5,3.65,Hyundai,EON Sportz,9,3536.555555555556,0,0,0,0.06781326772995913,3182.9,1.4308599491021377,2.86461,0.2741478570775838,44.9328,11.631753031973538
Coimbatore,2016,Petrol,Manual,Second,18.6,5,6.26,Maruti,Swift VXI,10,1809.4,0,1,1,0.07167919793510509,1644.909090909091,1.3332330815929547,1.8094,0.5237247302817639,102.70259999999999,8.466090122894856
Jaipur,2011,Diesel,Manual,Second,19.5,5,2.1,Nissan,Micra Diesel,15,5333.333333333333,1,2,1,0.07753380811460385,5000.0,1.511909258234775,12.0,0.18518518518518517,165.49754174386922,7.923608289313286
Mumbai,2015,Diesel,Automatic,First,13.22,5,32.95,Audi,Q5 3.0 TDI Quattro Technology,11,1087.6363636363635,0,5,4,0.08136164473159366,997.0,1.0756009433516682,1.31604,0.8485035482875656,716.2338000000001,3.332493067809428
Coimbatore,2018,Petrol,Manual,First,18.6,5,7.8,Hyundai,i20 1.2 Spotz,8,2835.5,0,1,1,0.0683625730423036,2520.4444444444443,1.271543858586847,1.81472,0.3377807802736024,97.95051,8.466090122894856
Bangalore,2014,Petrol,Manual,First,19.4,5,4.25,Honda,Brio S MT,12,3626.75,0,1,1,0.0724540900897712,3347.769230769231,1.4056093477415612,5.22252,0.2695357247141798,103.98639999999999,8.826205641492265
Kochi,2014,Petrol,Manual,First,17.5,5,4.86,Maruti,Swift Dzire ZXi,12,4115.5,0,1,1,0.06610169486432843,3798.923076923077,1.1567796601257474,5.92632,0.2381613940380264,111.3684,7.6153176675369885
Delhi,2017,Petrol,Manual,First,18.9,5,4.9,Hyundai,Grand i10 1.2 Kappa Magna,9,1360.888888888889,0,1,1,0.06838763569892427,1224.8,1.2925263147096686,1.10232,0.6793478260869565,97.98642,8.602639963586709
Coimbatore,2014,Diesel,Manual,First,11.68,8,7.06,Mahindra,Xylo E8 ABS BS IV,12,5647.583333333333,1,4,1,0.044835868677007264,5213.153846153846,0.5236829461474447,8.13252,0.1744921551235259,279.776,3.339050886220697
Delhi,2015,Petrol,Automatic,First,17.21,4,4.5,Volkswagen,Polo GTI,11,5455.181818181818,1,2,3,0.10511679638202624,5000.583333333333,1.8090600657346718,6.60077,0.1803071778648352,339.822,6.1508220157255185
Coimbatore,2011,Petrol,Manual,First,24.07,5,3.22,Maruti,Alto K10 VXI,15,3241.6,0,0,0,0.06723446887050653,3039.0,1.6183336657130925,7.2936,0.30227309366435595,66.96579999999999,12.047047047047048
Kolkata,2014,Diesel,Manual,First,22.07,5,3.25,Volkswagen,Polo Diesel Comfortline 1.2L,12,2500.0,0,1,0,0.061634695528244625,2307.6923076923076,1.3602777303083589,3.6,0.3870967741935484,88.60610000000001,10.03638017280582
Delhi,2016,Petrol,Manual,First,18.9,5,4.53,Hyundai,Grand i10 Sportz,10,8160.5,1,1,1,0.06850459476315406,7418.636363636364,1.2947368410236115,8.1605,0.1210580473336965,98.154,8.602639963586709
Coimbatore,2017,Diesel,Automatic,First,14.84,5,34.78,Mercedes-Benz,New C-Class C 220 CDI Elegance AT,9,3626.8888888888887,0,3,2,0.07932804475999625,3264.2,1.1772281842383445,2.93778,0.26752273943285176,364.31,4.721603563474388
Pune,2014,Petrol,Automatic,First,15.74,5,6.5,Hyundai,Verna 1.6 SX VTVT AT,12,2850.0,0,2,1,0.07624135758878607,2630.769230769231,1.2000389684474926,4.104,0.3409090909090909,192.98829999999998,6.074874565804708
Chennai,2010,Petrol,Manual,First,15.7,5,2.25,Fiat,Punto EVO 1.2 Emotion,16,4512.75,1,1,0,0.05716723544610303,4247.294117647059,0.8975255965038176,11.55264,0.2185672914048413,78.524,7.228360957642726
Pune,2011,Diesel,Manual,Second,12.99,8,8.0,Toyota,Innova 2.5 VX (Diesel) 8 Seater BS IV,15,10423.133333333331,3,4,1,0.04009623093821322,9771.6875,0.5208500398873898,23.45205,0.09533070220595244,249.4,3.7178019461934744
Kochi,2017,Diesel,Automatic,First,18.49,7,8.37,Mahindra,TUV 300 2015-2019 mHAWK100 T8 AMT,9,5261.888888888889,0,2,1,0.06697923639184243,4735.7,1.2384460808851665,4.26213,0.18611576400521124,149.3,7.416766947452867
Coimbatore,2015,Diesel,Manual,First,20.14,5,5.39,Volkswagen,Polo 1.5 TDI Comfortline,11,5612.545454545455,1,2,1,0.05927903867871893,5144.833333333333,1.1938798389893992,6.79118,0.17533233447033697,133.0224,8.062449959967974
Kochi,2018,Diesel,Automatic,First,22.48,5,37.3,BMW,5 Series 520d Luxury Line,8,4073.25,0,3,3,0.09523809519035684,3620.6666666666665,2.140952379879222,2.60688,0.2381944857976538,379.05,7.505843071786311
Coimbatore,2018,Diesel,Automatic,First,11.57,5,70.8,Mercedes-Benz,GLE 350d,8,5016.125,0,5,4,0.08529963170897234,4458.777777777777,0.9869167388728098,3.21032,0.19450995647839725,761.05773,2.9019312766491097
Mumbai,2012,Diesel,Automatic,First,11.74,5,22.25,Mercedes-Benz,M-Class ML 350 CDI,14,3642.857142857143,1,5,4,0.08530297954961401,3400.0,1.0014569799124686,7.14,0.2692307692307692,761.0876,2.944569852019062
Kochi,2018,Petrol,Manual,First,18.9,5,6.03,Hyundai,Grand i10 1.2 Kappa Sportz,8,1299.125,0,1,1,0.06838763569892427,1154.7777777777778,1.2925263147096686,0.83144,0.7021855525322566,97.98642,8.602639963586709
Mumbai,2011,Petrol,Automatic,First,13.7,5,4.9,Skoda,Superb Elegance 1.8 TSI AT,15,3066.6666666666665,0,2,2,0.08773637369981291,2875.0,1.2019883196874368,6.9,0.3191489361702128,283.6345,4.896354538956397
Chennai,2013,Petrol,Automatic,First,16.95,5,3.96,Hyundai,i10 Sportz AT,13,1615.3846153846157,0,1,0,0.06591478691235189,1500.0,1.1172556381643644,2.73,0.5909090909090909,94.44330000000001,7.715065999089667
Hyderabad,2011,Diesel,Manual,First,23.0,5,4.6,Hyundai,i20 1.4 CRDi Asta,15,7570.8,2,1,1,0.06446991399393272,7097.625,1.4828080218604527,17.0343,0.13093346834028735,125.64,9.599332220367279
Mumbai,2011,Diesel,Manual,Second,12.05,8,5.5,Mahindra,Scorpio VLX,15,6667.333333333333,1,3,1,0.05507113352222527,6250.625,0.6636071589428145,15.0015,0.1485001485001485,261.48,3.7905001572821644
Mumbai,2013,Petrol,Manual,First,19.4,5,3.25,Honda,Brio V MT,13,4854.384615384615,1,1,1,0.0724540900897712,4507.642857142857,1.4056093477415612,8.20391,0.202785967211069,103.98639999999999,8.826205641492265
Jaipur,2017,Petrol,Manual,First,18.6,5,6.25,Hyundai,i20 1.2 Magna Executive,9,6500.0,1,1,1,0.0683625730423036,5850.0,1.271543858586847,5.265,0.15126050420168066,97.95051,8.466090122894856
Pune,2007,Diesel,Manual,Fourth & Above,10.9,7,3.0,Ford,Endeavour 4x2 XLT Limited Edition,19,4736.8421052631575,1,4,2,0.05722288913276395,4500.0,0.6237294915471271,17.1,0.2087912087912088,357.357,3.1151757645041442
Chennai,2011,Diesel,Manual,First,16.8,5,4.25,Hyundai,Verna CRDi SX,15,7216.133333333333,2,2,1,0.07367716003102667,6765.125,1.2377762885212482,16.2363,0.13730982589114077,164.23,6.738868832731648
Pune,2011,Diesel,Manual,First,11.5,7,12.25,Toyota,Fortuner 3.0 Diesel,15,9753.333333333334,2,5,2,0.05734406436708784,9143.75,0.6594567402215101,21.945,0.10183299389002036,509.922,2.887995981918634
Pune,2011,Diesel,Automatic,Second,17.05,5,10.95,BMW,X1 sDrive20d,15,4196.2,1,3,3,0.09223057639487188,3933.9375,1.5725313275325659,9.44145,0.23458392630936928,367.08,5.692821368948247
Delhi,2013,Diesel,Automatic,First,12.55,7,16.5,Toyota,Fortuner 4x2 AT,13,5000.0,1,5,2,0.05650570085294913,4642.857142857143,0.7091465457045116,8.45,0.19696969696969696,502.467,3.1516825715720747
Pune,2018,Petrol,Automatic,First,19.0,5,7.8,Honda,Amaze V CVT Petrol,8,212.5,0,1,1,0.07402835690239502,188.88888888888889,1.4065387811455055,0.136,2.962962962962963,106.42324,8.640291041382447
Kochi,2013,Petrol,Manual,First,19.81,5,3.7,Hyundai,i10 Era 1.1,13,2669.0,0,1,0,0.06266114174708919,2478.3571428571427,1.2413172180098364,4.51061,0.36417626131047426,73.9023,9.49664429530201
Hyderabad,2012,Petrol,Manual,First,17.0,5,4.0,Hyundai,i20 1.2 Sportz,14,4142.857142857143,1,1,0,0.06683375098844298,3866.6666666666665,1.1361737668035305,8.12,0.23728813559322035,95.76,7.737824305871643
Mumbai,2015,Diesel,Automatic,First,19.59,5,26.75,BMW,3 Series 320d GT Luxury Line,11,2954.5454545454545,0,3,3,0.09410526311072417,2708.3333333333335,1.8435221043390868,3.575,0.3283582089552239,374.54130000000004,6.540901502504173
Coimbatore,2016,Diesel,Automatic,First,15.17,5,28.03,Audi,Q3 35 TDI Quattro Premium Plus,10,5866.1,1,3,3,0.09197154466871364,5332.818181818182,1.3952083326243858,5.8661,0.16761368398116022,356.208,5.111185983827493
Kochi,2017,Petrol,Manual,First,20.4,5,5.44,Maruti,Swift VXI Optional,9,4124.888888888889,0,1,1,0.06833751038568293,3712.4,1.3940852118679319,3.34116,0.2360717658168083,97.9146,9.28538916704597
Delhi,2017,Petrol,Automatic,First,21.4,5,6.2,Maruti,Baleno Delta Automatic,9,4888.888888888889,0,1,1,0.06942355883924514,4400.0,1.4856641591598458,3.96,0.2,99.4707,9.740555302685479
Kolkata,2005,Petrol,Manual,First,13.2,5,0.9,Hyundai,Accent GLE,21,2152.3809523809523,0,2,1,0.06287625413854431,2054.5454545454545,0.8299665546287848,9.492,0.45454545454545453,140.53,5.290581162324648
Mumbai,2016,Petrol,Manual,First,18.5,5,3.95,Maruti,Ritz LXi,10,1100.0,0,1,1,0.07167919793510509,1000.0,1.3260651617994441,1.1,0.8333333333333334,102.70259999999999,8.420573509330906
Pune,2011,Petrol,Manual,Second,26.0,4,0.44,Tata,Nano Lx,15,4333.333333333333,1,0,0,0.05608974349985618,4062.5,1.4583333309962607,9.75,0.22727272727272727,21.84,16.009852216748765
Ahmedabad,2012,Diesel,Manual,First,20.0,5,2.75,Ford,Figo Diesel EXI,14,3928.928571428572,1,1,0,0.04860614721329081,3667.0,0.9721229442658162,7.7007,0.24997768056423533,95.132,8.336807002917881
Hyderabad,2011,Diesel,Automatic,First,18.33,5,7.5,Volkswagen,Passat Diesel Highline 2.0 TDI,15,5443.333333333333,1,3,2,0.08521341459084683,5103.125,1.5619618894502223,12.2475,0.18148820326678763,330.0336,6.17587601078167
Chennai,2010,Diesel,Manual,Second,19.0,5,2.5,Fiat,Linea Emotion Pack (Diesel),16,10000.0,3,1,1,0.07451923070951984,9411.764705882353,1.415865383480877,25.6,0.09937888198757763,116.064,8.451957295373665
Hyderabad,2015,Diesel,Manual,First,14.95,7,5.0,Mahindra,Xylo D4,11,15363.636363636364,3,4,1,0.03764564080448146,14083.333333333334,0.5628023300269979,18.59,0.06470588235294118,233.2193,4.284895385497277
Hyderabad,2013,Petrol,Manual,First,18.9,5,3.6,Maruti,Wagon R VXI,13,5174.076923076923,1,0,0,0.06723446887050653,4804.5,1.2707314616525736,8.74419,0.19043991620643685,66.96579999999999,9.45945945945946
Kochi,2012,Petrol,Manual,First,17.6,5,3.99,Toyota,Etios G Safety,14,3158.785714285714,0,2,1,0.05929144381063406,2948.2,1.0435294110671596,6.19122,0.3095769851624174,132.6952,7.051282051282052
Coimbatore,2015,Petrol,Manual,First,18.9,5,5.64,Hyundai,Grand i10 Sportz,11,3349.090909090909,0,1,1,0.06850459476315406,3070.0,1.2947368410236115,4.0524,0.2906976744186046,98.154,8.602639963586709
Pune,2014,Diesel,Manual,First,12.99,8,12.0,Toyota,Innova 2.5 VX (Diesel) 8 Seater BS IV,12,13333.333333333334,3,4,1,0.04009623093821322,12307.692307692309,0.5208500398873898,19.2,0.07453416149068323,249.4,3.7178019461934744
Kolkata,2008,Diesel,Manual,First,16.8,5,0.7,Tata,Indica V2 DLS TC,18,7388.888888888889,2,1,0,0.04412811384759564,7000.0,0.7413523126396069,23.94,0.13432835820895522,87.11,6.985446985446985
Mumbai,2015,Diesel,Automatic,First,18.88,5,19.0,BMW,3 Series 320d Sport Line,11,6283.909090909091,1,3,3,0.09223057639487188,5760.25,1.7413132823351811,7.60353,0.15686721902941972,367.08,6.303839732888147
Delhi,2017,Diesel,Automatic,First,10.91,7,30.48,Ford,Endeavour 3.2 Titanium AT 4X4,9,4222.222222222223,0,6,3,0.06160100060612852,3800.0,0.6720669166128621,3.42,0.23076923076923078,630.006,2.598856598380181
Mumbai,2017,Petrol,Manual,First,21.56,5,8.2,Maruti,Ciaz Zeta,9,611.1111111111111,0,2,1,0.07062243497221447,550.0,1.5226196980009439,0.495,1.3846153846153846,150.9515,8.75710804224208
Kolkata,2015,Diesel,Manual,First,25.83,5,7.55,Ford,Figo 1.5D Titanium Plus MT,11,91.0,0,2,1,0.06608811744586908,83.41666666666667,1.707056073626798,0.11011,5.497251374312844,148.302,10.340272217774217
Pune,2007,Petrol,Manual,Third,15.26,5,0.99,Chevrolet,Aveo U-VA 1.2 LS,19,3105.2631578947367,1,1,0,0.06513043472597353,2950.0,0.9938904339183562,11.21,0.31666666666666665,86.135,7.097674418604651
Delhi,2011,Petrol,Automatic,First,16.8,5,4.15,Honda,City 1.5 V AT,15,5217.066666666667,1,2,1,0.07882431524460633,4891.0,1.3242484961093863,11.7384,0.18926011910770163,176.646,6.728073688426112
Chennai,2016,Petrol,Manual,First,16.95,5,6.2,Nissan,Sunny XL,10,9000.0,1,2,1,0.06515353800724062,8181.818181818182,1.1043524692227285,9.0,0.10989010989010989,146.20479999999998,6.785428342674138
Kolkata,2016,Petrol,Manual,First,19.1,5,4.4,Maruti,Swift Dzire VXI,10,1800.0,0,1,1,0.07167919793510509,1636.3636363636363,1.3690726805605071,1.8,0.5263157894736842,102.70259999999999,8.69367319071461
Kolkata,2012,Diesel,Manual,First,20.0,5,2.1,Ford,Figo Diesel Titanium,14,4285.714285714285,1,1,0,0.04860614721329081,4000.0,0.9721229442658162,8.4,0.22950819672131148,95.132,8.336807002917881
Jaipur,2011,Diesel,Manual,First,20.3,5,2.2,Fiat,Grande Punto 1.3 Emotion (Diesel),15,8666.666666666666,2,1,0,0.060096153797999874,8125.0,1.2199519220993973,19.5,0.11450381679389313,93.6,9.030249110320284
Coimbatore,2018,Petrol,Manual,First,18.6,5,8.34,Hyundai,Elite i20 Petrol Asta,8,4106.375,0,1,1,0.06838763569892427,3650.1111111111113,1.2720100239999914,2.62808,0.23632979823343475,97.98642,8.466090122894856
Kolkata,2014,Diesel,Manual,First,23.4,5,4.35,Maruti,Swift Dzire VDI,12,2666.6666666666665,0,1,0,0.059294871747359874,2461.5384615384614,1.387499998888221,3.84,0.36363636363636365,92.352,10.409252669039144
Hyderabad,2014,Diesel,Manual,First,22.7,5,6.8,Ford,Ecosport 1.5 DV5 MT Titanium,12,5225.0,1,2,1,0.059973297690271495,4823.076923076923,1.3613938575691629,7.524,0.18838304552590265,134.58032,9.08726981585268
Jaipur,2010,Diesel,Manual,First,19.3,5,3.3,Maruti,Swift Dzire VDi,16,4437.5,1,1,0,0.059214743542295875,4176.470588235294,1.1428445503663105,11.36,0.2222222222222222,92.22720000000001,8.585409252669038
Kochi,2016,Petrol,Manual,First,18.9,5,5.04,Hyundai,Grand i10 Sportz,10,1994.7,0,1,1,0.06850459476315406,1813.3636363636363,1.2947368410236115,1.9947,0.4773953310736621,98.154,8.602639963586709
Hyderabad,2012,Diesel,Automatic,First,11.4,7,9.2,Ford,Endeavour 3.0L 4X4 AT,14,6500.0,1,5,2,0.052102946138807,6066.666666666667,0.5939735859823998,12.74,0.15217391304347827,454.34858,2.8838856564634456
Hyderabad,2014,Diesel,Manual,First,22.07,5,5.7,Volkswagen,Polo Diesel Highline 1.2L,12,6166.666666666667,1,1,0,0.061634695528244625,5692.307692307692,1.3602777303083589,8.88,0.16,88.60610000000001,10.03638017280582
Kochi,2018,Diesel,Manual,First,18.49,7,8.48,Mahindra,TUV 300 2015-2019 mHAWK100 T8,8,6949.25,1,2,1,0.06697923639184243,6177.111111111111,1.2384460808851665,4.44752,0.14135774110329716,149.3,7.416766947452867
Hyderabad,2013,Diesel,Automatic,First,11.2,4,48.0,BMW,X6 xDrive 40d,13,4461.538461538462,1,5,5,0.10223855659798245,4142.857142857143,1.1450718338974033,7.54,0.22033898305084745,915.858,2.8049085900325568
Hyderabad,2012,Diesel,Manual,First,19.01,5,6.1,Renault,Duster 110PS Diesel RxZ,14,7873.142857142857,2,2,1,0.07422997941531144,7348.266666666666,1.4111119086850705,15.43136,0.12587211393224484,158.44545000000002,7.724502234863876
Ahmedabad,2010,Petrol,Manual,First,22.5,5,2.75,Maruti,Wagon R LXI,16,1312.625,0,0,0,0.06717434863008583,1235.4117647058824,1.511422844176931,3.36032,0.72720661758022,66.90592000000001,11.261261261261263
Pune,2017,Diesel,Manual,First,24.52,7,8.0,Maruti,Ertiga SHVS VDI,9,13444.444444444443,2,1,1,0.07091346148163985,12100.0,1.7387980755298091,10.89,0.07377049180327869,110.448,10.90747330960854
Jaipur,2010,Petrol,Manual,First,19.7,5,1.85,Maruti,Alto LXi BSIII,16,4594.5625,1,0,0,0.05816582907265599,4324.294117647059,1.145866832731323,11.76208,0.21472763142002066,36.8548,10.96881959910913
Jaipur,2015,Petrol,Automatic,First,20.51,5,3.85,Maruti,Wagon R AMT VXI Option,11,3090.909090909091,0,0,0,0.06713426846980534,2833.3333333333335,1.3769238463157076,3.74,0.3142857142857143,66.866,10.265265265265267
Coimbatore,2017,Petrol,Manual,First,15.1,7,4.74,Maruti,Eeco 7 Seater Standard,9,3152.333333333333,0,1,0,0.06103678924662475,2837.1,0.9216555176240337,2.55339,0.30642470464063193,87.308,6.876138433515483
